Gene 1,Gene 2,Weight,Network group,Network,cluster
SV2B,RGS8,0.001650126,Predicted,Guan-Troyanskaya-2008 MouseNET,3
SV2B,LSAMP,0.000943054,Predicted,Guan-Troyanskaya-2008 MouseNET,3
SV2B,CNTN6,0.00119062,Predicted,Guan-Troyanskaya-2008 MouseNET,3
IL1RAPL1,CADPS,0.003152192,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,NRXN3,0.000902711,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,KIRREL3,0.001884141,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,RUNX1T1,0.000285029,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,PHACTR1,0.001484385,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,CNTNAP2,0.001082915,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,ERC2,0.001427317,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,NTM,0.001284393,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,CADPS,0.000659572,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,AMER2,0.001425612,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,ELAVL3,0.000932132,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,PCLO,0.001417477,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,PHYHIPL,0.001890729,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,LSAMP,0.001144164,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,CNTN6,0.002131039,Predicted,Guan-Troyanskaya-2008 MouseNET,3
PHACTR3,SV2B,0.000550845,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,NFIA,0.001080494,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,KIRREL3,0.002346076,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,RUNX1T1,0.000566929,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,RFX3,0.000551194,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,PROX1,0.000483444,Predicted,Guan-Troyanskaya-2008 MouseNET,3
NPHS2,SV2B,0.000494966,Predicted,Guan-Troyanskaya-2008 MouseNET,3
ZFPM2,BCL11A,0.013614457,Predicted,Conservation profile-Inparanoid,3
EXT1,SLC8A1,0.011734778,Predicted,Conservation profile-Inparanoid,3
CADPS,PHACTR1,0.023434432,Predicted,Conservation profile-Inparanoid,3
PTPRF,KCNN2,0.017897686,Predicted,Conservation profile-Inparanoid,3
PHACTR3,PHACTR1,0.020492906,Predicted,Conservation profile-Inparanoid,3
PHACTR3,CADPS,0.020492906,Predicted,Conservation profile-Inparanoid,3
TENM4,NRXN3,0.006233424,Predicted,Kim-Marcotte-2008,3
BCL11A,ZBTB20,0.001785839,Predicted,Kim-Marcotte-2008,3
CNTNAP2,NRXN3,0.00670731,Predicted,Kim-Marcotte-2008,3
ZFPM2,ZBTB20,0.001747141,Predicted,Kim-Marcotte-2008,3
ZFPM2,BCL11A,0.00251929,Predicted,Kim-Marcotte-2008,3
ERC2,PPFIA2,0.069707006,Predicted,Kim-Marcotte-2008,3
NTM,KIRREL3,0.004788185,Predicted,Kim-Marcotte-2008,3
FAM103A1,KHDRBS3,0.25545973,Predicted,Kim-Marcotte-2008,3
CNNM3,KHDRBS3,0.032146752,Predicted,Kim-Marcotte-2008,3
PTPRF,KIRREL3,0.003476126,Predicted,Kim-Marcotte-2008,3
PTPRF,NTM,0.004458958,Predicted,Kim-Marcotte-2008,3
ELAVL3,ELAVL2,0.007324917,Predicted,Kim-Marcotte-2008,3
PCLO,CADPS,0.0033309,Predicted,Kim-Marcotte-2008,3
PHYHIPL,PTPRF,0.005283676,Predicted,Kim-Marcotte-2008,3
TRAP1,EXT1,0.09441689,Predicted,Kim-Marcotte-2008,3
MDGA2,KIRREL3,0.003923753,Predicted,Kim-Marcotte-2008,3
MDGA2,NTM,0.005119664,Predicted,Kim-Marcotte-2008,3
MDGA2,PTPRF,0.004016354,Predicted,Kim-Marcotte-2008,3
PSMF1,KHDRBS3,0.23530312,Predicted,Kim-Marcotte-2008,3
LSAMP,KIRREL3,0.004821012,Predicted,Kim-Marcotte-2008,3
LSAMP,NTM,0.005465904,Predicted,Kim-Marcotte-2008,3
LSAMP,PTPRF,0.004427307,Predicted,Kim-Marcotte-2008,3
LSAMP,MDGA2,0.00517202,Predicted,Kim-Marcotte-2008,3
CNTN6,KIRREL3,0.003707702,Predicted,Kim-Marcotte-2008,3
CNTN6,NTM,0.00424995,Predicted,Kim-Marcotte-2008,3
CNTN6,PTPRF,0.003379934,Predicted,Kim-Marcotte-2008,3
CNTN6,PHYHIPL,0.00540985,Predicted,Kim-Marcotte-2008,3
CNTN6,MDGA2,0.003819367,Predicted,Kim-Marcotte-2008,3
CNTN6,LSAMP,0.004160221,Predicted,Kim-Marcotte-2008,3
IL1RAPL1,KIRREL3,0.003436307,Predicted,Kim-Marcotte-2008,3
IL1RAPL1,NTM,0.005861128,Predicted,Kim-Marcotte-2008,3
IL1RAPL1,MDGA2,0.004751009,Predicted,Kim-Marcotte-2008,3
IL1RAPL1,LSAMP,0.00584611,Predicted,Kim-Marcotte-2008,3
IL1RAPL1,CNTN6,0.004405411,Predicted,Kim-Marcotte-2008,3
PHACTR3,PHACTR1,0.35493723,Predicted,Kim-Marcotte-2008,3
CADPS,DMD,0.13154802,Predicted,I2D-HPRD-Human2Mouse,3
ELAVL3,ELAVL2,0.71209085,Predicted,I2D-HPRD-Human2Mouse,3
HDAC8,RUNX1T1,0.30318353,Predicted,I2D-HPRD-Human2Mouse,3
PCLO,ERC2,0.48795655,Predicted,I2D-HPRD-Human2Mouse,3
TRAP1,EXT1,0.33987698,Predicted,I2D-HPRD-Human2Mouse,3
PSMF1,KHDRBS3,0.07844867,Predicted,I2D-HPRD-Human2Mouse,3
NPHS2,KIRREL3,0.6865766,Predicted,I2D-HPRD-Human2Mouse,3
KIRREL3,NRXN3,0.02140666,Co-expression,Lattin-Sweet-2008,4
PTPRD,PCDH9,0.013394958,Co-expression,Lattin-Sweet-2008,4
ATP2B1,LRRC4C,0.005537122,Co-expression,Lattin-Sweet-2008,4
ERC2,LRRC4C,0.003069628,Co-expression,Lattin-Sweet-2008,4
ERC2,CNTNAP2,0.006909635,Co-expression,Lattin-Sweet-2008,4
GRIA2,NRXN3,0.009777498,Co-expression,Lattin-Sweet-2008,4
GRIA2,ATP2B1,0.006007553,Co-expression,Lattin-Sweet-2008,4
GRIA2,ERC2,0.003416947,Co-expression,Lattin-Sweet-2008,4
MEIS2,NRXN3,0.01864356,Co-expression,Lattin-Sweet-2008,4
MEIS2,ATP2B1,0.011248426,Co-expression,Lattin-Sweet-2008,4
MEIS2,GRIA2,0.009134241,Co-expression,Lattin-Sweet-2008,4
GRIA1,NTNG1,0.013799224,Co-expression,Lattin-Sweet-2008,4
GRIA1,ERC2,0.004262812,Co-expression,Lattin-Sweet-2008,4
GRIA1,GRIA2,0.007135188,Co-expression,Lattin-Sweet-2008,4
MEF2C,NOS1AP,0.01227815,Co-expression,Lattin-Sweet-2008,4
PPP3CA,LRRC4C,0.004275645,Co-expression,Lattin-Sweet-2008,4
PPP3CA,ATP2B1,0.005907207,Co-expression,Lattin-Sweet-2008,4
PPP3CA,ERC2,0.003010695,Co-expression,Lattin-Sweet-2008,4
TENM1,KIRREL3,0.017154314,Co-expression,Lattin-Sweet-2008,4
RCAN2,PCDH7,0.017445046,Co-expression,Lattin-Sweet-2008,4
LRRC4B,NRXN3,0.009703389,Co-expression,Lattin-Sweet-2008,4
LRRC4B,CIT,0.012814664,Co-expression,Lattin-Sweet-2008,4
LRRC4B,SYN3,0.010713561,Co-expression,Lattin-Sweet-2008,4
FAM19A2,FAM19A1,0.016845405,Co-expression,Lattin-Sweet-2008,4
FAM19A2,ERC2,0.00599301,Co-expression,Lattin-Sweet-2008,4
FAM19A2,CADM1,0.019198751,Co-expression,Lattin-Sweet-2008,4
PCLO,TENM1,0.017527096,Co-expression,Lattin-Sweet-2008,4
FAM19A5,CIT,0.014630318,Co-expression,Lattin-Sweet-2008,4
FAM19A5,GRIA1,0.007780387,Co-expression,Lattin-Sweet-2008,4
FAM19A5,SYN3,0.012300373,Co-expression,Lattin-Sweet-2008,4
FAM19A5,LRRC4B,0.005847613,Co-expression,Lattin-Sweet-2008,4
TENM2,TENM4,0.012568597,Co-expression,Zapala-Barlow-2005,4
TENM3,TENM2,0.011216281,Co-expression,Zapala-Barlow-2005,4
CADM1,TENM2,0.006859093,Co-expression,Zapala-Barlow-2005,4
GRIA2,TENM2,0.014394571,Co-expression,Zapala-Barlow-2005,4
GRIA1,TENM2,0.00885205,Co-expression,Zapala-Barlow-2005,4
GRIA1,TENM3,0.014389878,Co-expression,Zapala-Barlow-2005,4
GRIA1,GRIA2,0.019315952,Co-expression,Zapala-Barlow-2005,4
PPP3CA,TENM2,0.007278495,Co-expression,Zapala-Barlow-2005,4
PPP3CA,GRIA2,0.015422275,Co-expression,Zapala-Barlow-2005,4
PPP3CA,GRIA1,0.009271733,Co-expression,Zapala-Barlow-2005,4
BSN,MEF2C,0.013573109,Co-expression,Zapala-Barlow-2005,4
PTPRS,TENM4,0.008557702,Co-expression,Zapala-Barlow-2005,4
PTPRS,TENM2,0.004825539,Co-expression,Zapala-Barlow-2005,4
PTPRS,CADM1,0.00457926,Co-expression,Zapala-Barlow-2005,4
PTPRS,GRIA2,0.009503589,Co-expression,Zapala-Barlow-2005,4
PTPRS,PPP3CA,0.004647416,Co-expression,Zapala-Barlow-2005,4
PCLO,TENM2,0.004268496,Co-expression,Zapala-Barlow-2005,4
PCLO,GRIA2,0.009178762,Co-expression,Zapala-Barlow-2005,4
PCLO,GRIA1,0.005325635,Co-expression,Zapala-Barlow-2005,4
PCLO,PPP3CA,0.004631461,Co-expression,Zapala-Barlow-2005,4
GRIA2,TENM2,0.012377044,Co-expression,Akahoshi-Ishii-2011,4
GRIA2,ZBTB20,0.010572287,Co-expression,Akahoshi-Ishii-2011,4
GRIA1,TENM2,0.005403027,Co-expression,Akahoshi-Ishii-2011,4
GRIA1,ZBTB20,0.005831959,Co-expression,Akahoshi-Ishii-2011,4
GRIA1,GRIA2,0.014665057,Co-expression,Akahoshi-Ishii-2011,4
MEF2C,PCDH7,0.005426843,Co-expression,Akahoshi-Ishii-2011,4
PPP3CA,ZBTB20,0.004610734,Co-expression,Akahoshi-Ishii-2011,4
PPP3CA,TENM3,0.009850425,Co-expression,Akahoshi-Ishii-2011,4
PPP3CA,GRIA2,0.011518112,Co-expression,Akahoshi-Ishii-2011,4
RCAN1,MEIS2,0.012077062,Co-expression,Akahoshi-Ishii-2011,4
RCAN1,MEF2C,0.00387298,Co-expression,Akahoshi-Ishii-2011,4
RASD1,TENM3,0.006348107,Co-expression,Akahoshi-Ishii-2011,4
RASD1,CADM1,0.00721166,Co-expression,Akahoshi-Ishii-2011,4
ZBTB20,NFIA,0.022874484,Co-expression,Peng-Stevenson-2013,4
ZBTB20,PTPRD,0.018841367,Co-expression,Peng-Stevenson-2013,4
TENM3,TENM4,0.017947434,Co-expression,Peng-Stevenson-2013,4
MEIS2,LRRC4C,0.02224467,Co-expression,Peng-Stevenson-2013,4
GRIA1,ZBTB20,0.005380398,Co-expression,Peng-Stevenson-2013,4
PPP3CA,CADM1,0.006508427,Co-expression,Peng-Stevenson-2013,4
PTPRS,MEF2C,0.018260006,Co-expression,Peng-Stevenson-2013,4
FAM19A4,RCAN1,0.0123452,Co-expression,Peng-Stevenson-2013,4
NRXN3,PCDH9,0.015781565,Co-expression,Thorrez-Schuit-2008,4
LRRC4C,FAM19A1,0.01295183,Co-expression,Thorrez-Schuit-2008,4
TENM4,ZEB2,0.013901033,Co-expression,Thorrez-Schuit-2008,4
TENM4,NFIA,0.012408938,Co-expression,Thorrez-Schuit-2008,4
ZBTB20,TENM4,0.01148785,Co-expression,Thorrez-Schuit-2008,4
GRIA2,ERC2,0.012273378,Co-expression,Thorrez-Schuit-2008,4
GRIA1,FAM19A1,0.007008124,Co-expression,Thorrez-Schuit-2008,4
SYN3,ERC2,0.009369343,Co-expression,Thorrez-Schuit-2008,4
TENM1,TENM2,0.018905004,Co-expression,Thorrez-Schuit-2008,4
TENM1,GRIA1,0.009354384,Co-expression,Thorrez-Schuit-2008,4
RCAN2,PCDH7,0.01393075,Co-expression,Thorrez-Schuit-2008,4
LRRC4B,TENM2,0.009935466,Co-expression,Thorrez-Schuit-2008,4
LRRC4B,CIT,0.009748794,Co-expression,Thorrez-Schuit-2008,4
LRRC4B,SYN3,0.008600443,Co-expression,Thorrez-Schuit-2008,4
LRRC4B,BSN,0.010113674,Co-expression,Thorrez-Schuit-2008,4
FAM19A2,ERC2,0.004212037,Co-expression,Thorrez-Schuit-2008,4
FAM19A2,SYN3,0.008687901,Co-expression,Thorrez-Schuit-2008,4
FAM19A2,TENM1,0.006901616,Co-expression,Thorrez-Schuit-2008,4
PCLO,ERC2,0.005942176,Co-expression,Thorrez-Schuit-2008,4
FAM19A5,GRIA1,0.008439715,Co-expression,Thorrez-Schuit-2008,4
PPFIA3,CIT,0.012397542,Co-expression,Thorrez-Schuit-2008,4
PPFIA3,BSN,0.012431691,Co-expression,Thorrez-Schuit-2008,4
PPFIA3,LRRC4B,0.004566774,Co-expression,Thorrez-Schuit-2008,4
WHRN,HS6ST3,0.01332306,Co-expression,Thorrez-Schuit-2008,4
ZBTB20,NFIA,0.026812451,Co-expression,Gallardo-Castrillon-2007,4
ERC2,FAM19A1,0.012001175,Co-expression,Gallardo-Castrillon-2007,4
MEIS2,TENM3,0.012615126,Co-expression,Gallardo-Castrillon-2007,4
GRIA1,LRRC4C,0.008208312,Co-expression,Gallardo-Castrillon-2007,4
GRIA1,ATP2B1,0.005805914,Co-expression,Gallardo-Castrillon-2007,4
GRIA1,GRIA2,0.006227288,Co-expression,Gallardo-Castrillon-2007,4
PPP3CA,GRIA1,0.005207386,Co-expression,Gallardo-Castrillon-2007,4
RCAN2,PCDH7,0.013932833,Co-expression,Gallardo-Castrillon-2007,4
LRRC4B,PTPRS,0.01210026,Co-expression,Gallardo-Castrillon-2007,4
PPFIA3,ATP2B1,0.019809047,Co-expression,Gallardo-Castrillon-2007,4
PPFIA3,EPB41L3,0.020826504,Co-expression,Gallardo-Castrillon-2007,4
CADM1,PTPRD,0.019597568,Co-expression,Schreiner-Scott-2009,4
PPP3CA,PTPRD,0.015148768,Co-expression,Schreiner-Scott-2009,4
PPP3CA,CADM1,0.014040684,Co-expression,Schreiner-Scott-2009,4
TENM3,NTNG1,0.017186984,Co-expression,Harris-Stevenson-2013,4
GRIA1,PCDH9,0.005199596,Co-expression,Harris-Stevenson-2013,4
GRIA1,NOS1AP,0.006779382,Co-expression,Harris-Stevenson-2013,4
GRIA1,ERC2,0.004437325,Co-expression,Harris-Stevenson-2013,4
PPP3CA,CADM1,0.021631757,Co-expression,Harris-Stevenson-2013,4
ERC1,FAM19A1,0.014133,Co-expression,Harris-Stevenson-2013,4
PTPRS,PTPRD,0.016246451,Co-expression,Harris-Stevenson-2013,4
WHRN,PTPRD,0.013003747,Co-expression,Harris-Stevenson-2013,4
RASD1,TENM2,0.015655132,Co-expression,Harris-Stevenson-2013,4
ZBTB20,PTPRD,0.010459835,Co-expression,Moggs-Orphanides-2004,4
TENM3,PTPRD,0.01601924,Co-expression,Moggs-Orphanides-2004,4
TENM3,ZBTB20,0.005757736,Co-expression,Moggs-Orphanides-2004,4
TENM2,CNTNAP2,0.01472936,Co-expression,Rinn-Snyder-2004,4
CIT,NTNG1,0.010931554,Co-expression,Rinn-Snyder-2004,4
PPP3CA,CADM1,0.012035744,Co-expression,Rinn-Snyder-2004,4
FAM19A5,ZBTB20,0.014657524,Co-expression,Rinn-Snyder-2004,4
RASD1,TENM4,0.004423874,Co-expression,Rinn-Snyder-2004,4
CADM1,TENM3,0.017702471,Co-expression,Hovatta-Barlow-2005,4
PPP3CA,GRIA2,0.014270902,Co-expression,Hovatta-Barlow-2005,4
PTPRS,GRIA2,0.016016569,Co-expression,Hovatta-Barlow-2005,4
PTPRS,PPP3CA,0.008447849,Co-expression,Hovatta-Barlow-2005,4
PCLO,MEF2C,0.008714109,Co-expression,Hovatta-Barlow-2005,4
PCLO,PPP3CA,0.005144138,Co-expression,Hovatta-Barlow-2005,4
ZBTB20,PTPRD,0.020618258,Co-expression,Hernandez-Novoa-Kovacs-2008,4
PPP3CA,CADM1,0.007096747,Co-expression,Hernandez-Novoa-Kovacs-2008,4
PCLO,PPP3CA,0.009965371,Co-expression,Hernandez-Novoa-Kovacs-2008,4
ZBTB20,NFIA,0.017748022,Co-expression,Tarnavski-Izumo-2004,4
CADM1,TENM3,0.008276214,Co-expression,Tarnavski-Izumo-2004,4
PCLO,BSN,0.022219082,Co-expression,Tarnavski-Izumo-2004,4
ZBTB20,NFIA,0.017173164,Co-expression,Anderson-Neville-2007,4
RCAN1,PTPRS,0.006362196,Co-expression,Anderson-Neville-2007,4
RASD1,MEF2C,0.012137838,Co-expression,Anderson-Neville-2007,4
ZBTB20,PTPRD,0.014204495,Co-expression,Boivin-Vidal-2012,4
ZBTB20,TENM2,0.009776806,Co-expression,Stein-Gusterson-2004,4
PTPRS,TENM2,0.009429369,Co-expression,Stein-Gusterson-2004,4
TENM2,TENM4,0.005944513,Co-expression,Singh-Darlington-2011,4
PPP3CA,TENM3,0.003759545,Co-expression,Singh-Darlington-2011,4
CSE1L,PPP3CA,0.00391545,Co-expression,Singh-Darlington-2011,4
RASD1,RCAN1,0.008283461,Co-expression,Singh-Darlington-2011,4
HS6ST3,KIRREL3,0.004659065,Co-localization,Zhang-Hughes-2004,4
LRRC4C,HS6ST3,0.00538069,Co-localization,Zhang-Hughes-2004,4
CNTNAP2,HS6ST3,0.003847352,Co-localization,Zhang-Hughes-2004,4
ERC2,KIRREL3,0.004004328,Co-localization,Zhang-Hughes-2004,4
ERC2,HS6ST3,0.002240124,Co-localization,Zhang-Hughes-2004,4
GRIA2,LRRC4C,0.009149888,Co-localization,Zhang-Hughes-2004,4
GRIA2,ERC2,0.003783334,Co-localization,Zhang-Hughes-2004,4
BSN,KIRREL3,0.00434668,Co-localization,Zhang-Hughes-2004,4
BSN,HS6ST3,0.00225629,Co-localization,Zhang-Hughes-2004,4
BSN,CNTNAP2,0.003474641,Co-localization,Zhang-Hughes-2004,4
BSN,ERC2,0.002068301,Co-localization,Zhang-Hughes-2004,4
BSN,GRIA2,0.003719162,Co-localization,Zhang-Hughes-2004,4
BSN,GRIA1,0.004427339,Co-localization,Zhang-Hughes-2004,4
PPFIA3,BSN,0.0061866,Co-localization,Zhang-Hughes-2004,4
ERC2,LRRC4C,0.008351995,Co-localization,Su-Hogenesch-2004,4
ERC2,NOS1AP,0.013174968,Co-localization,Su-Hogenesch-2004,4
GRIA1,GRIA2,0.004844888,Co-localization,Su-Hogenesch-2004,4
PPP3CA,MEF2C,0.016897932,Co-localization,Su-Hogenesch-2004,4
EPB41L3,TENM3,0.02325577,Co-localization,Su-Hogenesch-2004,4
PTPRS,CADM1,0.012645556,Co-localization,Su-Hogenesch-2004,4
LRRC4B,CIT,0.009667089,Co-localization,Su-Hogenesch-2004,4
LRRC4B,GRIA2,0.00572984,Co-localization,Su-Hogenesch-2004,4
LRRC4B,GRIA1,0.005180093,Co-localization,Su-Hogenesch-2004,4
FAM19A5,CIT,0.00577,Co-localization,Su-Hogenesch-2004,4
FAM19A5,GRIA2,0.003691493,Co-localization,Su-Hogenesch-2004,4
FAM19A5,GRIA1,0.003177939,Co-localization,Su-Hogenesch-2004,4
FAM19A5,LRRC4B,0.003898843,Co-localization,Su-Hogenesch-2004,4
GRIA2,KIRREL3,0.005933913,Co-localization,Siddiqui-Marra-2005,4
GRIA2,ERC2,0.006858874,Co-localization,Siddiqui-Marra-2005,4
GRIA1,GRIA2,0.00349734,Co-localization,Siddiqui-Marra-2005,4
PPP3CA,LRRC4C,0.005094708,Co-localization,Siddiqui-Marra-2005,4
PPP3CA,TENM2,0.010045971,Co-localization,Siddiqui-Marra-2005,4
PTPRS,TENM3,0.009982249,Co-localization,Siddiqui-Marra-2005,4
FAM19A2,GRIA2,0.004298423,Co-localization,Siddiqui-Marra-2005,4
WHRN,PTPRS,0.011981958,Co-localization,Siddiqui-Marra-2005,4
GRIA2,ERC2,0.016984874,Other,Conservation profile-Phylogeny,4
FAM19A3,GRIA1,0.013405653,Other,Conservation profile-Phylogeny,4
GRIA2,CIT,0.011951081,Other,Phenotype-MGI,4
EPB41L3,CNTNAP2,0.011009563,Other,Phenotype-MGI,4
MEF2C,CIT,0.4472136,Physical Interactions,Papin-Subramaniam-2004,4
MBIP,ATP2B1,0.70710677,Physical Interactions,Papin-Subramaniam-2004,4
CSE1L,ATP2B1,0.70710677,Physical Interactions,Papin-Subramaniam-2004,4
GRIA1,GRIA2,0.16526574,Physical Interactions,IREF-INTACT,4
MEF2C,CIT,0.47018704,Physical Interactions,IREF-INTACT,4
MBIP,ATP2B1,0.70710677,Physical Interactions,IREF-INTACT,4
CSE1L,ATP2B1,0.70710677,Physical Interactions,IREF-INTACT,4
LRRC4B,PTPRD,1.0,Physical Interactions,IREF-INTACT,4
WHRN,LRRC4C,0.57004815,Physical Interactions,IREF-INTACT,4
GRIA1,GRIA2,0.10822615,Physical Interactions,IREF-BIOGRID,4
GRIA1,GRIA2,0.11270032,Physical Interactions,BIOGRID-SMALL-SCALE-STUDIES,4
LRRC4C,NTNG1,1.0,Predicted,I2D-BioGRID-Human2Mouse,4
EPB41L3,CNTNAP2,0.25324988,Predicted,I2D-BioGRID-Human2Mouse,4
EPB41L3,CADM1,0.53401434,Predicted,I2D-BioGRID-Human2Mouse,4
SYN3,NOS1AP,0.6123778,Predicted,I2D-BioGRID-Human2Mouse,4
MBIP,EPB41L3,0.07769999,Predicted,I2D-BioGRID-Human2Mouse,4
BSN,ERC2,0.47401527,Predicted,I2D-BioGRID-Human2Mouse,4
RCAN2,PPP3CA,0.5773696,Predicted,I2D-BioGRID-Human2Mouse,4
PTPRS,PTPRD,0.52135706,Predicted,I2D-BioGRID-Human2Mouse,4
PCLO,ERC2,0.36190072,Predicted,I2D-BioGRID-Human2Mouse,4
SOX18,MEF2C,0.65665495,Predicted,I2D-BioGRID-Human2Mouse,4
RCAN1,PPP3CA,0.5773696,Predicted,I2D-BioGRID-Human2Mouse,4
PPFIA3,ERC2,0.28159255,Predicted,I2D-BioGRID-Human2Mouse,4
PPFIA3,PTPRS,0.14902836,Predicted,I2D-BioGRID-Human2Mouse,4
RASD1,NOS1AP,0.31663808,Predicted,I2D-BioGRID-Human2Mouse,4
LRRC4C,NTNG1,0.8312539,Predicted,I2D-HPRD-Human2Mouse,4
EPB41L3,CNTNAP2,0.16859838,Predicted,I2D-HPRD-Human2Mouse,4
EPB41L3,CADM1,0.36371592,Predicted,I2D-HPRD-Human2Mouse,4
SYN3,NOS1AP,0.5188521,Predicted,I2D-HPRD-Human2Mouse,4
MBIP,EPB41L3,0.09960876,Predicted,I2D-HPRD-Human2Mouse,4
BSN,ERC2,0.6700513,Predicted,I2D-HPRD-Human2Mouse,4
RCAN2,PPP3CA,0.38914812,Predicted,I2D-HPRD-Human2Mouse,4
PTPRS,PTPRD,0.13396004,Predicted,I2D-HPRD-Human2Mouse,4
PCLO,ERC2,0.48795655,Predicted,I2D-HPRD-Human2Mouse,4
SOX18,MEF2C,0.30999056,Predicted,I2D-HPRD-Human2Mouse,4
RCAN1,PPP3CA,0.16438568,Predicted,I2D-HPRD-Human2Mouse,4
PPFIA3,PTPRD,0.18731111,Predicted,I2D-HPRD-Human2Mouse,4
PPFIA3,ERC2,0.16058545,Predicted,I2D-HPRD-Human2Mouse,4
PPFIA3,PTPRS,0.08215577,Predicted,I2D-HPRD-Human2Mouse,4
WHRN,LRRC4C,0.27241102,Predicted,I2D-HPRD-Human2Mouse,4
RASD1,NOS1AP,0.31317535,Predicted,I2D-HPRD-Human2Mouse,4
KIRREL3,NRXN3,0.002072666,Predicted,Guan-Troyanskaya-2008 MouseNET,4
HS6ST3,NRXN3,0.001627891,Predicted,Guan-Troyanskaya-2008 MouseNET,4
HS6ST3,KIRREL3,0.002661499,Predicted,Guan-Troyanskaya-2008 MouseNET,4
LRRC4C,NRXN3,0.001511191,Predicted,Guan-Troyanskaya-2008 MouseNET,4
LRRC4C,KIRREL3,0.001764515,Predicted,Guan-Troyanskaya-2008 MouseNET,4
LRRC4C,HS6ST3,0.002438572,Predicted,Guan-Troyanskaya-2008 MouseNET,4
NFIA,NRXN3,0.000455416,Predicted,Guan-Troyanskaya-2008 MouseNET,4
CNTNAP2,NRXN3,0.001900012,Predicted,Guan-Troyanskaya-2008 MouseNET,4
CNTNAP2,KIRREL3,0.001405397,Predicted,Guan-Troyanskaya-2008 MouseNET,4
CNTNAP2,HS6ST3,0.002387638,Predicted,Guan-Troyanskaya-2008 MouseNET,4
TENM2,KIRREL3,0.003254222,Predicted,Guan-Troyanskaya-2008 MouseNET,4
CIT,NRXN3,0.000440508,Predicted,Guan-Troyanskaya-2008 MouseNET,4
CIT,NFIA,0.00072866,Predicted,Guan-Troyanskaya-2008 MouseNET,4
PTPRD,NRXN3,0.001853408,Predicted,Guan-Troyanskaya-2008 MouseNET,4
PTPRD,NFIA,0.001406416,Predicted,Guan-Troyanskaya-2008 MouseNET,4
PTPRD,CIT,0.00145919,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,NRXN3,0.001153819,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,KIRREL3,0.003090566,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,HS6ST3,0.002171801,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,LRRC4C,0.001206721,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,ZEB2,0.002280883,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,CNTNAP2,0.000952976,Predicted,Guan-Troyanskaya-2008 MouseNET,4
ERC2,TENM2,0.003338978,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,NRXN3,0.0014126,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,KIRREL3,0.001053458,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,HS6ST3,0.000519124,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,LRRC4C,0.000708879,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,NFIA,0.00061837,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,CNTNAP2,0.001165356,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,CIT,0.000779786,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,PTPRD,0.000916354,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,ERC2,0.000902334,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA2,CADM1,0.004273267,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,NRXN3,0.002591764,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,KIRREL3,0.001393314,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,HS6ST3,0.001398747,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,LRRC4C,0.001434231,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,CNTNAP2,0.000964011,Predicted,Guan-Troyanskaya-2008 MouseNET,4
GRIA1,ERC2,0.000851523,Predicted,Guan-Troyanskaya-2008 MouseNET,4
